event_id,historical_symbol,first_trade_ts_utc,minute_ts_utc,relative_minute,equity_trade_count,share_volume,log_share_volume,dollar_volume,share_turnover,option_trade_count,option_contract_volume,log_option_volume,option_call_volume,option_put_volume,quoted_spread_pct,effective_spread_pct,realized_spread_5m_pct,price_impact_5m_pct,absolute_order_imbalance,order_flow_source,research_use_only
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:08:00.000Z,-21,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:09:00.000Z,-20,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:10:00.000Z,-19,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:11:00.000Z,-18,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:12:00.000Z,-17,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:13:00.000Z,-16,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:14:00.000Z,-15,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:15:00.000Z,-14,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:16:00.000Z,-13,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:17:00.000Z,-12,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:18:00.000Z,-11,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:19:00.000Z,-10,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:20:00.000Z,-9,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:21:00.000Z,-8,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:22:00.000Z,-7,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:23:00.000Z,-6,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:24:00.000Z,-5,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:25:00.000Z,-4,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:26:00.000Z,-3,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:27:00.000Z,-2,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:28:00.000Z,-1,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:29:00.000Z,0,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:30:00.000Z,1,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:31:00.000Z,2,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:32:00.000Z,3,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:33:00.000Z,4,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:34:00.000Z,5,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:35:00.000Z,6,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:36:00.000Z,7,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:37:00.000Z,8,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:38:00.000Z,9,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:39:00.000Z,10,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:40:00.000Z,11,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:41:00.000Z,12,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:42:00.000Z,13,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:43:00.000Z,14,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:44:00.000Z,15,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:45:00.000Z,16,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:46:00.000Z,17,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:47:00.000Z,18,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:48:00.000Z,19,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:49:00.000Z,20,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:50:00.000Z,21,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:51:00.000Z,22,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:52:00.000Z,23,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:53:00.000Z,24,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:54:00.000Z,25,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:55:00.000Z,26,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:56:00.000Z,27,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:57:00.000Z,28,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:58:00.000Z,29,,,,,,,,,,,,,,,,,1
HEJFE-CFA461ED8BCCB889,OSK,2015-04-27T19:29:00.000Z,2015-04-27T19:59:00.000Z,30,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:28:00.000Z,-30,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:29:00.000Z,-29,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:30:00.000Z,-28,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:31:00.000Z,-27,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:32:00.000Z,-26,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:33:00.000Z,-25,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:34:00.000Z,-24,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:35:00.000Z,-23,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:36:00.000Z,-22,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:37:00.000Z,-21,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:38:00.000Z,-20,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:39:00.000Z,-19,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:40:00.000Z,-18,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:41:00.000Z,-17,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:42:00.000Z,-16,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:43:00.000Z,-15,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:44:00.000Z,-14,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:45:00.000Z,-13,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:46:00.000Z,-12,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:47:00.000Z,-11,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:48:00.000Z,-10,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:49:00.000Z,-9,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:50:00.000Z,-8,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:51:00.000Z,-7,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:52:00.000Z,-6,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:53:00.000Z,-5,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:54:00.000Z,-4,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:55:00.000Z,-3,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:56:00.000Z,-2,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:57:00.000Z,-1,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:58:00.000Z,0,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T20:59:00.000Z,1,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:00:00.000Z,2,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:01:00.000Z,3,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:02:00.000Z,4,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:03:00.000Z,5,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:04:00.000Z,6,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:05:00.000Z,7,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:06:00.000Z,8,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:07:00.000Z,9,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:08:00.000Z,10,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:09:00.000Z,11,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:10:00.000Z,12,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:11:00.000Z,13,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:12:00.000Z,14,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:13:00.000Z,15,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:14:00.000Z,16,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:15:00.000Z,17,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:16:00.000Z,18,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:17:00.000Z,19,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:18:00.000Z,20,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:19:00.000Z,21,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:20:00.000Z,22,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:21:00.000Z,23,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:22:00.000Z,24,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:23:00.000Z,25,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:24:00.000Z,26,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:25:00.000Z,27,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:26:00.000Z,28,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:27:00.000Z,29,,,,,,,,,,,,,,,,,1
HEJFE-826F68D9DA88B37C,ATRC,2015-02-23T20:58:00.000Z,2015-02-23T21:28:00.000Z,30,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T18:52:00.000Z,-30,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T18:53:00.000Z,-29,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T18:54:00.000Z,-28,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T18:55:00.000Z,-27,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T18:56:00.000Z,-26,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T18:57:00.000Z,-25,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T18:58:00.000Z,-24,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T18:59:00.000Z,-23,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:00:00.000Z,-22,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:01:00.000Z,-21,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:02:00.000Z,-20,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:03:00.000Z,-19,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:04:00.000Z,-18,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:05:00.000Z,-17,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:06:00.000Z,-16,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:07:00.000Z,-15,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:08:00.000Z,-14,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:09:00.000Z,-13,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:10:00.000Z,-12,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:11:00.000Z,-11,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:12:00.000Z,-10,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:13:00.000Z,-9,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:14:00.000Z,-8,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:15:00.000Z,-7,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:16:00.000Z,-6,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:17:00.000Z,-5,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:18:00.000Z,-4,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:19:00.000Z,-3,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:20:00.000Z,-2,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:21:00.000Z,-1,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:22:00.000Z,0,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:23:00.000Z,1,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:24:00.000Z,2,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:25:00.000Z,3,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:26:00.000Z,4,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:27:00.000Z,5,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:28:00.000Z,6,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:29:00.000Z,7,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:30:00.000Z,8,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:31:00.000Z,9,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:32:00.000Z,10,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:33:00.000Z,11,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:34:00.000Z,12,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:35:00.000Z,13,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:36:00.000Z,14,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:37:00.000Z,15,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:38:00.000Z,16,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:39:00.000Z,17,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:40:00.000Z,18,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:41:00.000Z,19,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:42:00.000Z,20,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:43:00.000Z,21,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:44:00.000Z,22,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:45:00.000Z,23,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:46:00.000Z,24,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:47:00.000Z,25,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:48:00.000Z,26,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:49:00.000Z,27,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:50:00.000Z,28,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:51:00.000Z,29,,,,,,,,,,,,,,,,,1
HEJFE-5ED55A2EAC950921,AMP,2015-04-22T19:22:00.000Z,2015-04-22T19:52:00.000Z,30,,,,,,,,,,,,,,,,,1
HEJFE-4D7E68AD113380B3,TRAK,2015-02-23T20:41:00.000Z,2015-02-23T20:11:00.000Z,-30,,,,,,,,,,,,,,,,,1
HEJFE-4D7E68AD113380B3,TRAK,2015-02-23T20:41:00.000Z,2015-02-23T20:12:00.000Z,-29,,,,,,,,,,,,,,,,,1
HEJFE-4D7E68AD113380B3,TRAK,2015-02-23T20:41:00.000Z,2015-02-23T20:13:00.000Z,-28,,,,,,,,,,,,,,,,,1
HEJFE-4D7E68AD113380B3,TRAK,2015-02-23T20:41:00.000Z,2015-02-23T20:14:00.000Z,-27,,,,,,,,,,,,,,,,,1
HEJFE-4D7E68AD113380B3,TRAK,2015-02-23T20:41:00.000Z,2015-02-23T20:15:00.000Z,-26,,,,,,,,,,,,,,,,,1
