source_family,record_kind,trade_date,requirement,unique_symbol_count,historical_symbols,symbol_date_pair_count,acquisition_scope,blocking_metadata,research_use_only
cboe_option_quotes,option_quote,2012-01-11,required_full_replication,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-01-11,conditional,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-01-12,required_core,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-01-12,required_core,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-01-12,required_full_replication,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-01-12,required_full_replication,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-01-12,conditional,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-01-13,required_core,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-01-13,required_core,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-01-13,required_full_replication,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-01-13,required_full_replication,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-01-13,conditional,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-01-17,required_core,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-01-17,required_core,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-01-17,required_full_replication,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-01-17,required_full_replication,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-01-17,conditional,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-01-18,required_core,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-01-18,required_core,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-01-18,required_full_replication,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-01-18,required_full_replication,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-01-18,conditional,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-01-19,required_core,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-01-19,required_core,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-01-19,required_full_replication,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-01-19,required_full_replication,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-01-19,conditional,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-01-20,required_core,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-01-20,required_core,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-01-20,required_full_replication,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-01-20,required_full_replication,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-01-20,conditional,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-01-23,required_core,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-01-23,required_core,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-01-23,required_full_replication,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-01-23,required_full_replication,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-01-23,conditional,22,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;IGT;ISSI;MDP;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,22,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-01-24,required_core,20,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;ISSI;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,20,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-01-24,required_core,20,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;ISSI;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,20,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-01-24,required_full_replication,20,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;ISSI;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,20,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-01-24,required_full_replication,20,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;ISSI;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,20,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-01-24,conditional,20,AF;BA;CA;CAT;CB;DEST;HAE;HON;IBKC;IDXX;ISSI;MSCC;MUSA;MXIM;NVR;RES;ROL;SYMM;VAR;WRLD,20,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-01-25,required_core,14,AF;CAT;CB;DEST;HAE;HON;IDXX;ISSI;MSCC;MUSA;MXIM;NVR;SYMM;VAR,14,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-01-25,required_core,14,AF;CAT;CB;DEST;HAE;HON;IDXX;ISSI;MSCC;MUSA;MXIM;NVR;SYMM;VAR,14,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-01-25,required_full_replication,14,AF;CAT;CB;DEST;HAE;HON;IDXX;ISSI;MSCC;MUSA;MXIM;NVR;SYMM;VAR,14,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-01-25,required_full_replication,14,AF;CAT;CB;DEST;HAE;HON;IDXX;ISSI;MSCC;MUSA;MXIM;NVR;SYMM;VAR,14,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-01-25,conditional,14,AF;CAT;CB;DEST;HAE;HON;IDXX;ISSI;MSCC;MUSA;MXIM;NVR;SYMM;VAR,14,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-01-26,required_core,7,CB;HAE;HON;IDXX;MSCC;MUSA;MXIM,7,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-01-26,required_core,7,CB;HAE;HON;IDXX;MSCC;MUSA;MXIM,7,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-01-26,required_full_replication,7,CB;HAE;HON;IDXX;MSCC;MUSA;MXIM,7,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-01-26,required_full_replication,7,CB;HAE;HON;IDXX;MSCC;MUSA;MXIM,7,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-01-26,conditional,7,CB;HAE;HON;IDXX;MSCC;MUSA;MXIM,7,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-01-27,required_core,1,HAE,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-01-27,required_core,1,HAE,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-01-27,required_full_replication,1,HAE,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-01-27,required_full_replication,1,HAE,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-01-27,conditional,1,HAE,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-06-29,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-06-29,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-06-29,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-06-29,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-06-29,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-02,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-02,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-02,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-02,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-02,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-03,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-03,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-03,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-03,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-03,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-05,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-05,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-05,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-05,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-05,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-06,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-06,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-06,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-06,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-06,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-09,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-09,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-09,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-09,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-09,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-10,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-10,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-10,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-10,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-10,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-11,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-11,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-11,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-11,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-11,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-12,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-12,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-12,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-12,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-12,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-13,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-13,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-13,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-13,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-13,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-16,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-16,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-16,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-16,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-16,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-17,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-17,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-17,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-17,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-17,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-18,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-18,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-18,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-18,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-18,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-19,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-19,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-19,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-19,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-19,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-20,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-20,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-20,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-20,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-20,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-23,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-23,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-23,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-23,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-23,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-24,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-24,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-24,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-24,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-24,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-25,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-25,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-25,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-25,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-25,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-26,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-26,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-26,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-26,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-26,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2012-07-27,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2012-07-27,required_core,1,DGI,1,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2012-07-27,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2012-07-27,required_full_replication,1,DGI,1,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2012-07-27,conditional,1,DGI,1,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
