historical_symbol,trade_date,roles,event_ids,interval_count,window_intervals_local,requested_regular_session_minutes,quote_extension_intervals_local,requested_quote_minutes,require_equity_trades,require_equity_quotes,require_option_trades_full_replication,require_option_quotes_full_replication,itch_requirement,shares_outstanding_required,research_use_only
VMW,2011-03-31,baseline,HEJFE-749FFC4028DF7B1C,1,14:26-15:26,61,14:26-15:31,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-01,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-01,baseline,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EW,2011-04-01,baseline,HEJFE-198DE6D99E934F32,1,13:59-14:59,61,13:59-15:04,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
JNPR,2011-04-01,baseline,HEJFE-D7FD00AF94DD8F41,1,15:20-16:00,41,15:20-16:00,41,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
VMW,2011-04-01,baseline,HEJFE-749FFC4028DF7B1C,1,14:26-15:26,61,14:26-15:31,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-04,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-04,baseline,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EW,2011-04-04,baseline,HEJFE-198DE6D99E934F32,1,13:59-14:59,61,13:59-15:04,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
JNPR,2011-04-04,baseline,HEJFE-D7FD00AF94DD8F41,1,15:20-16:00,41,15:20-16:00,41,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
VMW,2011-04-04,baseline,HEJFE-749FFC4028DF7B1C,1,14:26-15:26,61,14:26-15:31,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-05,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-05,baseline,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EW,2011-04-05,baseline,HEJFE-198DE6D99E934F32,1,13:59-14:59,61,13:59-15:04,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
JNPR,2011-04-05,baseline,HEJFE-D7FD00AF94DD8F41,1,15:20-16:00,41,15:20-16:00,41,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
VMW,2011-04-05,baseline,HEJFE-749FFC4028DF7B1C,1,14:26-15:26,61,14:26-15:31,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-06,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-06,baseline,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EW,2011-04-06,baseline,HEJFE-198DE6D99E934F32,1,13:59-14:59,61,13:59-15:04,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
JNPR,2011-04-06,baseline,HEJFE-D7FD00AF94DD8F41,1,15:20-16:00,41,15:20-16:00,41,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
VMW,2011-04-06,baseline,HEJFE-749FFC4028DF7B1C,1,14:26-15:26,61,14:26-15:31,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-07,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-07,baseline,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EW,2011-04-07,baseline,HEJFE-198DE6D99E934F32,1,13:59-14:59,61,13:59-15:04,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
JNPR,2011-04-07,baseline,HEJFE-D7FD00AF94DD8F41,1,15:20-16:00,41,15:20-16:00,41,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
VMW,2011-04-07,baseline,HEJFE-749FFC4028DF7B1C,1,14:26-15:26,61,14:26-15:31,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-08,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-08,baseline,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EW,2011-04-08,baseline,HEJFE-198DE6D99E934F32,1,13:59-14:59,61,13:59-15:04,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
JNPR,2011-04-08,baseline,HEJFE-D7FD00AF94DD8F41,1,15:20-16:00,41,15:20-16:00,41,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
VMW,2011-04-08,baseline,HEJFE-749FFC4028DF7B1C,1,14:26-15:26,61,14:26-15:31,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-11,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-11,baseline,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EW,2011-04-11,baseline,HEJFE-198DE6D99E934F32,1,13:59-14:59,61,13:59-15:04,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
JNPR,2011-04-11,baseline,HEJFE-D7FD00AF94DD8F41,1,15:20-16:00,41,15:20-16:00,41,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
VMW,2011-04-11,baseline,HEJFE-749FFC4028DF7B1C,1,14:26-15:26,61,14:26-15:31,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-12,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-12,baseline,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EW,2011-04-12,baseline,HEJFE-198DE6D99E934F32,1,13:59-14:59,61,13:59-15:04,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
JNPR,2011-04-12,baseline,HEJFE-D7FD00AF94DD8F41,1,15:20-16:00,41,15:20-16:00,41,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
VMW,2011-04-12,baseline,HEJFE-749FFC4028DF7B1C,1,14:26-15:26,61,14:26-15:31,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-13,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-13,baseline,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EW,2011-04-13,baseline,HEJFE-198DE6D99E934F32,1,13:59-14:59,61,13:59-15:04,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
JNPR,2011-04-13,baseline,HEJFE-D7FD00AF94DD8F41,1,15:20-16:00,41,15:20-16:00,41,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
VMW,2011-04-13,baseline,HEJFE-749FFC4028DF7B1C,1,14:26-15:26,61,14:26-15:31,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-14,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-14,baseline,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EW,2011-04-14,baseline,HEJFE-198DE6D99E934F32,1,13:59-14:59,61,13:59-15:04,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
JNPR,2011-04-14,baseline,HEJFE-D7FD00AF94DD8F41,1,15:20-16:00,41,15:20-16:00,41,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
VMW,2011-04-14,baseline,HEJFE-749FFC4028DF7B1C,1,14:26-15:26,61,14:26-15:31,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-15,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-15,baseline,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EW,2011-04-15,baseline,HEJFE-198DE6D99E934F32,1,13:59-14:59,61,13:59-15:04,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
JNPR,2011-04-15,baseline,HEJFE-D7FD00AF94DD8F41,1,15:20-16:00,41,15:20-16:00,41,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
VMW,2011-04-15,baseline,HEJFE-749FFC4028DF7B1C,1,14:26-15:26,61,14:26-15:31,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-18,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-18,baseline,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EW,2011-04-18,baseline,HEJFE-198DE6D99E934F32,1,13:59-14:59,61,13:59-15:04,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
JNPR,2011-04-18,baseline,HEJFE-D7FD00AF94DD8F41,1,15:20-16:00,41,15:20-16:00,41,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
VMW,2011-04-18,baseline,HEJFE-749FFC4028DF7B1C,1,14:26-15:26,61,14:26-15:31,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-19,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-19,baseline,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EW,2011-04-19,baseline,HEJFE-198DE6D99E934F32,1,13:59-14:59,61,13:59-15:04,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
JNPR,2011-04-19,event,HEJFE-D7FD00AF94DD8F41,1,15:20-16:00,41,15:20-16:00,41,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
VMW,2011-04-19,event,HEJFE-749FFC4028DF7B1C,1,14:26-15:26,61,14:26-15:31,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-20,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-20,baseline,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EW,2011-04-20,event,HEJFE-198DE6D99E934F32,1,13:59-14:59,61,13:59-15:04,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-21,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-21,baseline,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-25,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-25,baseline,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-26,baseline,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
EHTH,2011-04-26,event,HEJFE-E4D3EE1A6CB984DB,1,14:37-15:37,61,14:37-15:42,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CNMD,2011-04-27,event,HEJFE-A413A5AC6E515E3C,1,14:52-15:52,61,14:52-15:57,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-06-20,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-06-21,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-06-22,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-06-23,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-06-24,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-06-24,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
BWA,2011-06-27,baseline,HEJFE-5CB3223BB28A6F14,1,10:29-11:29,61,10:29-11:34,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-06-27,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
GT,2011-06-27,baseline,HEJFE-B704E62641681A73,1,15:29-16:00,32,15:29-16:00,32,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-06-27,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
BWA,2011-06-28,baseline,HEJFE-5CB3223BB28A6F14,1,10:29-11:29,61,10:29-11:34,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-06-28,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
GT,2011-06-28,baseline,HEJFE-B704E62641681A73,1,15:29-16:00,32,15:29-16:00,32,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-06-28,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
BWA,2011-06-29,baseline,HEJFE-5CB3223BB28A6F14,1,10:29-11:29,61,10:29-11:34,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-06-29,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
GT,2011-06-29,baseline,HEJFE-B704E62641681A73,1,15:29-16:00,32,15:29-16:00,32,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-06-29,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
BWA,2011-06-30,baseline,HEJFE-5CB3223BB28A6F14,1,10:29-11:29,61,10:29-11:34,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-06-30,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
GT,2011-06-30,baseline,HEJFE-B704E62641681A73,1,15:29-16:00,32,15:29-16:00,32,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-06-30,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
BWA,2011-07-01,baseline,HEJFE-5CB3223BB28A6F14,1,10:29-11:29,61,10:29-11:34,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-07-01,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
GT,2011-07-01,baseline,HEJFE-B704E62641681A73,1,15:29-16:00,32,15:29-16:00,32,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-07-01,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
BWA,2011-07-05,baseline,HEJFE-5CB3223BB28A6F14,1,10:29-11:29,61,10:29-11:34,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-07-05,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
DNDN,2011-07-05,baseline,HEJFE-4FB44934BC5C5221,1,15:26-16:00,35,15:26-16:00,35,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
GT,2011-07-05,baseline,HEJFE-B704E62641681A73,1,15:29-16:00,32,15:29-16:00,32,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-07-05,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
BWA,2011-07-06,baseline,HEJFE-5CB3223BB28A6F14,1,10:29-11:29,61,10:29-11:34,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-07-06,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
DNDN,2011-07-06,baseline,HEJFE-4FB44934BC5C5221,1,15:26-16:00,35,15:26-16:00,35,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
GT,2011-07-06,baseline,HEJFE-B704E62641681A73,1,15:29-16:00,32,15:29-16:00,32,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-07-06,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
BWA,2011-07-07,baseline,HEJFE-5CB3223BB28A6F14,1,10:29-11:29,61,10:29-11:34,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-07-07,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
DNDN,2011-07-07,baseline,HEJFE-4FB44934BC5C5221,1,15:26-16:00,35,15:26-16:00,35,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
GT,2011-07-07,baseline,HEJFE-B704E62641681A73,1,15:29-16:00,32,15:29-16:00,32,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-07-07,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
BWA,2011-07-08,baseline,HEJFE-5CB3223BB28A6F14,1,10:29-11:29,61,10:29-11:34,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-07-08,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
DNDN,2011-07-08,baseline,HEJFE-4FB44934BC5C5221,1,15:26-16:00,35,15:26-16:00,35,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
GT,2011-07-08,baseline,HEJFE-B704E62641681A73,1,15:29-16:00,32,15:29-16:00,32,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-07-08,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
BWA,2011-07-11,baseline,HEJFE-5CB3223BB28A6F14,1,10:29-11:29,61,10:29-11:34,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-07-11,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
DNDN,2011-07-11,baseline,HEJFE-4FB44934BC5C5221,1,15:26-16:00,35,15:26-16:00,35,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
GT,2011-07-11,baseline,HEJFE-B704E62641681A73,1,15:29-16:00,32,15:29-16:00,32,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-07-11,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
BWA,2011-07-12,baseline,HEJFE-5CB3223BB28A6F14,1,10:29-11:29,61,10:29-11:34,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-07-12,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
DNDN,2011-07-12,baseline,HEJFE-4FB44934BC5C5221,1,15:26-16:00,35,15:26-16:00,35,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
GT,2011-07-12,baseline,HEJFE-B704E62641681A73,1,15:29-16:00,32,15:29-16:00,32,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-07-12,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
BWA,2011-07-13,baseline,HEJFE-5CB3223BB28A6F14,1,10:29-11:29,61,10:29-11:34,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-07-13,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
DNDN,2011-07-13,baseline,HEJFE-4FB44934BC5C5221,1,15:26-16:00,35,15:26-16:00,35,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
GT,2011-07-13,baseline,HEJFE-B704E62641681A73,1,15:29-16:00,32,15:29-16:00,32,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-07-13,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
BWA,2011-07-14,baseline,HEJFE-5CB3223BB28A6F14,1,10:29-11:29,61,10:29-11:34,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-07-14,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
DNDN,2011-07-14,baseline,HEJFE-4FB44934BC5C5221,1,15:26-16:00,35,15:26-16:00,35,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
GT,2011-07-14,baseline,HEJFE-B704E62641681A73,1,15:29-16:00,32,15:29-16:00,32,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-07-14,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
BWA,2011-07-15,baseline,HEJFE-5CB3223BB28A6F14,1,10:29-11:29,61,10:29-11:34,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-07-15,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
DNDN,2011-07-15,baseline,HEJFE-4FB44934BC5C5221,1,15:26-16:00,35,15:26-16:00,35,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
GT,2011-07-15,baseline,HEJFE-B704E62641681A73,1,15:29-16:00,32,15:29-16:00,32,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-07-15,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
BWA,2011-07-18,baseline,HEJFE-5CB3223BB28A6F14,1,10:29-11:29,61,10:29-11:34,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-07-18,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
DNDN,2011-07-18,baseline,HEJFE-4FB44934BC5C5221,1,15:26-16:00,35,15:26-16:00,35,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
GT,2011-07-18,baseline,HEJFE-B704E62641681A73,1,15:29-16:00,32,15:29-16:00,32,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-07-18,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
BWA,2011-07-19,baseline,HEJFE-5CB3223BB28A6F14,1,10:29-11:29,61,10:29-11:34,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
CA,2011-07-19,baseline,HEJFE-376286473ECFECB4,1,15:16-16:00,45,15:16-16:00,45,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
DNDN,2011-07-19,baseline,HEJFE-4FB44934BC5C5221,1,15:26-16:00,35,15:26-16:00,35,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
GT,2011-07-19,baseline,HEJFE-B704E62641681A73,1,15:29-16:00,32,15:29-16:00,32,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
TPX,2011-07-19,baseline,HEJFE-3A94836BBC9F224A,1,13:10-14:10,61,13:10-14:15,66,1,1,1,1,conditional_on_point_in_time_nasdaq_listing,1,1
